SCHOOL_TITLE,CourseID,COFFERED_WITH,Sec,Crs,size,stuNo,ROOM_ID,RoomSize,BLOCKED,COURSE_NAME,FACULTY_FULL_NAME,STRAT_TIME,END_TIME,ST_MW,Dept,ClassSize,stuCr,Year,Semester,Level,SemesterNo,
SETS,CSC490,CSC490,1,3,30,0,BC6007-S,50,B-0,Special Topic in Computer Science,T001-00 TBA TBA,9:00,12:00,A,CSE,,0,2014,Summer,,2,
SETS,CSC498,"CSC498,CEN498",1,6,30,1,CSCLab1-S,25,-1,Senior Project,4184-DR Mahady Hasan,8:00,9:30,A,CSE,1,6,2014,Summer,,2,
SETS,CSC499,"CSC499,CEN499",1,6,30,2,CSCLab1-S,25,-1,Internship/ Senior Project,4184-DR Mahady Hasan,17:00,18:30,R,CSE,2,12,2014,Summer,,2,
SBE,ECN200,ECN200,1,3,50,35,BC2011-S,50,-1,Introduction to Economics,3370-MR Jamil Sayeed,13:40,15:10,MW,SBE,35,105,2014,Summer,,2,
SBE,ECN200,ECN200,2,3,50,9,BC4012-S,25,-1,Introduction to Economics,3356-Ms. Ms. Nusrat Jahan,17:00,18:30,ST,SBE,9,27,2014,Summer,,2,
SBE,ECN200,ECN200,3,3,50,37,BC2010-S,50,-1,Introduction to Economics,3229-DR Sarwar Uddin Ahmed,8:00,9:30,MW,SBE,37,111,2014,Summer,,2,
SBE,ECN200,ECN200,4,3,50,6,BC3011-S,50,-1,Introduction to Economics,3226-DR Mohammad Osman Gani,17:00,18:30,ST,SBE,6,18,2014,Summer,,2,
SBE,ECN201,ECN201,1,3,53,52,BC2014-S,50,-1,Principles of Microeconomics,3357-MR Tapas Kumar Paul,9:40,11:10,ST,SBE,52,156,2014,Summer,,2,
SBE,ECN201,ECN201,2,3,52,52,BC2012-S,50,-1,Principles of Microeconomics,3356-Ms. Ms. Nusrat Jahan,15:20,16:50,MW,SBE,52,156,2014,Summer,,2,
SBE,ECN201,ECN201,3,3,53,53,BC3009-S,50,-1,Principles of Microeconomics,3298-Mr. Shamil M Al-Islam,15:20,16:50,MW,SBE,53,159,2014,Summer,,2,
SBE,ECN201,ECN201,4,3,52,52,BC2012-S,50,-1,Principles of Microeconomics,3370-MR Jamil Sayeed,8:00,9:30,ST,SBE,52,156,2014,Summer,,2,
SBE,ECN201,ECN201,5,3,53,53,BC2011-S,50,-1,Principles of Microeconomics,3229-DR Sarwar Uddin Ahmed,9:40,11:10,MW,SBE,53,159,2014,Summer,,2,
SBE,ECN201,ECN201,6,3,53,53,BC2012-S,50,-1,Principles of Microeconomics,3356-Ms. Ms. Nusrat Jahan,8:00,9:30,MW,SBE,53,159,2014,Summer,,2,
SBE,ECN201,ECN201,7,3,52,52,BC10015-S,50,-1,Principles of Microeconomics,3421-MS Anita Fairuz,15:20,16:50,ST,SBE,52,156,2014,Summer,,2,
SBE,ECN201,ECN201,8,3,52,52,BC9013-S,50,-1,Principles of Microeconomics,3410-MS Tasneem Bareen Hasan,15:20,16:50,MW,SBE,52,156,2014,Summer,,2,
SBE,ECN201,ECN201,9,3,53,53,BC2021-S,50,-1,Principles of Microeconomics,3356-Ms. Ms. Nusrat Jahan,17:00,18:30,MW,SBE,53,159,2014,Summer,,2,
SBE,ECN202,ECN202,1,3,50,50,BC2010-S,50,-1,Principles of Macroeconomics,3370-MR Jamil Sayeed,9:40,11:10,MW,SBE,50,150,2014,Summer,,2,
SBE,ECN202,ECN202,2,3,50,49,BC3012-S,50,-1,Principles of Macroeconomics,3298-Mr. Shamil M Al-Islam,13:40,15:10,MW,SBE,49,147,2014,Summer,,2,
SBE,ECN202,ECN202,3,3,50,50,BC2011-S,50,-1,Principles of Macroeconomics,3229-DR Sarwar Uddin Ahmed,11:20,12:50,ST,SBE,50,150,2014,Summer,,2,
SBE,ECN202,ECN202,4,3,50,50,BC2013-S,50,-1,Principles of Macroeconomics,3357-MR Tapas Kumar Paul,15:20,16:50,ST,SBE,50,150,2014,Summer,,2,
SBE,ECN202,ECN202,5,3,50,50,BC2012-S,50,-1,Principles of Macroeconomics,3356-Ms. Ms. Nusrat Jahan,9:40,11:10,MW,SBE,50,150,2014,Summer,,2,
SBE,ECN202,ECN202,6,3,51,51,BC2012-S,50,-1,Principles of Macroeconomics,3369-MR Khawaja Saifur Rahman,15:20,16:50,ST,SBE,51,153,2014,Summer,,2,
SBE,ECN202,ECN202,7,3,50,34,BC2009-S,50,-1,Principles of Macroeconomics,3370-MR Jamil Sayeed,8:00,9:30,MW,SBE,34,102,2014,Summer,,2,
SBE,ECN203,ECN203,1,3,25,6,BC4013-S,25,-1,Mathematics for Economics,3357-MR Tapas Kumar Paul,11:20,12:50,ST,SBE,6,18,2014,Summer,,2,
SBE,ECN220,ECN220,1,3,25,10,BC4011-S,25,-1,Economy of Bangladesh,3226-DR Mohammad Osman Gani,15:20,16:50,ST,SBE,10,30,2014,Summer,,2,
SBE,ECN301,ECN301,1,3,26,26,BC4010-S,25,-1,Intermediate Microeconomics,3298-Mr. Shamil M Al-Islam,9:40,11:10,ST,SBE,26,78,2014,Summer,,2,
SBE,ECN302,ECN302,1,3,25,19,BC4011-S,25,-1,Intermediate Macroeconomics,3303-DR S. M. Ikhtiar Alam,13:40,15:10,MW,SBE,19,57,2014,Summer,,2,
SBE,ECN308,"ECN308,INB302",1,3,52,52,BC2014-S,50,-1,International Trade Theory,3102-MR Aminur Rahman,13:40,15:10,ST,SBE,52,156,2014,Summer,,2,
SBE,ECN310,ECN310,1,3,25,15,BC4013-S,25,-1,Money and Banking,3341-DR Chowdhury Saleh Ahmed,17:00,18:30,ST,SBE,15,45,2014,Summer,,2,
SBE,ECN330,ECN330,1,3,25,14,BC4012-S,25,-1,Development Economics,3102-MR Aminur Rahman,15:20,16:50,ST,SBE,14,42,2014,Summer,,2,
SBE,ECN350,"ECN350,ENV301",1,3,50,2,BC2020-S,50,-1,Environmental Economics,3102-MR Aminur Rahman,15:20,16:50,MW,SBE,2,6,2014,Summer,,2,
SBE,ECN350,"ECN350,ENV301",2,3,30,30,BC10017-S,25,-1,Environmental Economics,5189-PROF M. Z. Abedin,11:20,12:50,ST,SBE,30,90,2014,Summer,,2,
SBE,ECN350,"ECN350,ENV301",3,3,30,27,BC8015-S,25,-1,Environmental Economics,5101-PROF Haroun Er Rashid,11:20,12:50,MW,SBE,27,81,2014,Summer,,2,
SBE,ECN361,ECN361,1,3,25,12,BC4014-S,25,-1,History of Economic Thoughts,3226-DR Mohammad Osman Gani,11:20,12:50,ST,SBE,12,36,2014,Summer,,2,
SBE,ECN401,ECN401,1,3,25,7,BC4012-S,25,-1,Microeconomic Theory,3370-MR Jamil Sayeed,11:20,12:50,ST,SBE,7,21,2014,Summer,,2,
SBE,ECN402,ECN402,1,3,25,4,BC7015-S,50,-1,Macroeconomic Theory,3341-DR Chowdhury Saleh Ahmed,9:40,11:10,ST,SBE,4,12,2014,Summer,,2,
SBE,ECN490,ECN490,1,6,25,1,BC4010-S,25,-1,Research Project/ Thesis,3265-DR Syed Nayeemul Huda,15:20,16:50,ST,SBE,1,6,2014,Summer,,2,
SETS,ECR101,ECR101,1,3,41,41,BC6012-S,50,-1,Intro. to Electrical Engg.,4259-MR Md. Shoaib Shahriar,9:40,11:10,MW,EEE,41,123,2014,Summer,,2,
SETS,ECR101,ECR101,2,3,40,33,BC6007-S,50,-1,Intro. to Electrical Engg.,4259-MR Md. Shoaib Shahriar,11:20,12:50,ST,EEE,33,99,2014,Summer,,2,
SETS,ECR101L,ECR101L,1,1,25,25,ECRLab-S,35,-1,Labwork for ECR101,4259-MR Md. Shoaib Shahriar,11:20,12:50,W,EEE,25,25,2014,Summer,,2,
SETS,ECR101L,ECR101L,2,1,25,13,ECRLab-S,35,-1,Labwork for ECR101,4259-MR Md. Shoaib Shahriar,15:20,16:50,S,EEE,13,13,2014,Summer,,2,
SETS,ECR101L,ECR101L,3,1,25,0,ECRLab-S,35,B-0,Labwork for ECR101,4142-MS Afroza Sultana,13:40,15:10,M,EEE,,0,2014,Summer,,2,
SETS,ECR205,"ECR205,CSC204,CCR204",1,3,41,40,BC6008-S,50,-1,Digital Circuits,4142-MS Afroza Sultana,9:40,11:10,ST,EEE,40,120,2014,Summer,,2,
SETS,ECR205,"ECR205,CSC204,CCR204",2,3,40,40,BC6008-S,50,-1,Digital Circuits,4142-MS Afroza Sultana,9:40,11:10,MW,EEE,40,120,2014,Summer,,2,
SETS,ECR205L,"ECR205L,CSC204L,CCR204L",1,1,25,25,ECRLab-S,35,-1,Labwork based on ECR205,4142-MS Afroza Sultana,15:20,16:50,W,EEE,25,25,2014,Summer,,2,
SETS,ECR205L,"ECR205L,CSC204L,CCR204L",2,1,25,24,ECRLab-S,35,-1,Labwork based on ECR205,4142-MS Afroza Sultana,13:40,15:10,T,EEE,24,24,2014,Summer,,2,
SETS,ECR205L,"ECR205L,CSC204L,CCR204L",3,1,25,16,ECRLab-S,35,-1,Labwork based on ECR205,4142-MS Afroza Sultana,8:00,9:30,M,EEE,16,16,2014,Summer,,2,
SETS,ECR206,ECR206,1,3,31,31,BC6013-S,50,-1,Circuits & Systems,4212-DR Abdur Razzak,11:20,12:50,MW,EEE,31,93,2014,Summer,,2,
SETS,ECR206L,ECR206L,1,1,20,18,ECRLab-S,35,-1,Labwork based on ECR206,4261-Ms. Nitu Syed 4212-AbdurRazzak,13:40,15:10,W,EEE,18,18,2014,Summer,,2,
SETS,ECR206L,ECR206L,2,1,20,11,ECRLab-S,35,-1,Labwork based on ECR206,4261-Ms. Nitu Syed 4212-AbdurRazzak,11:20,12:50,S,EEE,11,11,2014,Summer,,2,
SETS,ECR207,"ECR207,CEN210",1,3,44,43,BC6013-S,50,-1,Electronics – I,4199-DR Feroz Ahmed,11:20,12:50,ST,EEE,43,129,2014,Summer,,2,
SETS,ECR207L,"CEN210L,ECR207L",1,1,25,24,ECRLab-S,35,-1,Labwork based on ECR207,4260-Mr. Farasatul Adnan,8:00,9:30,W,EEE,24,24,2014,Summer,,2,
SETS,ECR207L,"CEN210L,ECR207L",2,1,25,23,ECRLab-S,35,-1,Labwork based on ECR207,4260-Mr. Farasatul Adnan,15:20,16:50,T,EEE,23,23,2014,Summer,,2,
SETS,ECR209,ECR209,1,3,30,14,BC5012-S,50,-1,Microprocessor & Interf.,4264-MR Sameer Ahmed Khan Majlish,13:40,15:10,MW,EEE,14,42,2014,Summer,,2,
SETS,ECR209,ECR209,2,3,30,14,BC5012-S,50,-1,Microprocessor & Interf.,4264-MR Sameer Ahmed Khan Majlish,9:40,11:10,ST,EEE,14,42,2014,Summer,,2,
SETS,ECR209L,ECR209L,1,1,21,21,ECRLab-S,35,-1,Labwork based on ECR209,4264-MR Sameer Ahmed Khan Majlish,9:40,11:10,M,EEE,21,21,2014,Summer,,2,
SETS,ECR209L,ECR209L,2,1,20,4,ECRLab-S,35,-1,Labwork based on ECR209,4264-MR Sameer Ahmed Khan Majlish,13:40,15:10,S,EEE,4,4,2014,Summer,,2,
SETS,ECR301,ECR301,1,3,36,35,BC6013-S,50,-1,Telecommunication Systems-I,4199-DR Feroz Ahmed,13:40,15:10,MW,EEE,35,105,2014,Summer,,2,
SETS,ECR301L,ECR301L,1,1,20,9,EEELab-S,35,-1,Lab Work Based on ECR301,4199-DR Feroz Ahmed,15:20,16:50,T,EEE,9,9,2014,Summer,,2,
SETS,ECR301L,ECR301L,2,1,21,21,EEELab-S,35,-1,Lab Work Based on ECR301,4199-DR Feroz Ahmed,15:20,16:50,M,EEE,21,21,2014,Summer,,2,
SETS,ECR305,ECR305,1,3,42,41,BC6009-S,50,-1,Intro to Digital Signal Processing,4212-DR Abdur Razzak,11:20,12:50,ST,EEE,41,123,2014,Summer,,2,
SETS,ECR305L,ECR305L,1,1,37,36,BCTBA1-S,50,-1,Labwork on ECR305,4264-MR Sameer Ahmed Khan Majlish,15:20,16:50,T,EEE,36,36,2014,Summer,,2,
SETS,ECR305L,ECR305L,2,1,35,7,EEELab-S,35,-1,Labwork on ECR305,4212-DR Abdur Razzak,8:00,9:30,M,EEE,7,7,2014,Summer,,2,
SETS,ECR407,ECR407,1,3,42,41,BC6008-S,50,-1,Electronics-II,4261-Ms. Nitu Syed,13:40,15:10,ST,EEE,41,123,2014,Summer,,2,
SETS,ECR407,ECR407,2,3,30,0,BC6009-S,50,B-0,Electronics-II,4261-Ms. Nitu Syed,9:40,11:10,MW,EEE,,0,2014,Summer,,2,
SETS,ECR407L,ECR407L,1,1,21,21,ECRLab-S,35,-1,Lab Work Based on ECR407,4261-Ms. Nitu Syed,15:20,16:50,M,EEE,21,21,2014,Summer,,2,
SETS,ECR407L,ECR407L,2,1,20,15,ECRLab-S,35,-1,Lab Work Based on ECR407,4261-Ms. Nitu Syed,11:20,12:50,M,EEE,15,15,2014,Summer,,2,
SETS,ECR433,ECR433,1,3,45,43,BC6007-S,50,-1,Engineering Economics and Finance,4239-Ms. Rumana Hossain,13:40,15:10,MW,EEE,43,129,2014,Summer,,2,
SETS,EEE303,EEE303,1,3,40,40,BC6009-S,50,-1,Electrical Energy,4190-DR Khosru Mohammad Salim,8:00,9:30,ST,EEE,40,120,2014,Summer,,2,
SETS,EEE303L,EEE303L,1,1,20,12,EEELab-S,35,-1,Labwork for EEE303,4190-DR Khosru Mohammad Salim,13:40,15:10,T,EEE,12,12,2014,Summer,,2,
SETS,EEE303L,EEE303L,2,1,22,22,EEELab-S,35,-1,Labwork for EEE303,4190-DR Khosru Mohammad Salim,9:40,11:10,T,EEE,22,22,2014,Summer,,2,
SETS,EEE304,"EEE304,ETE309",1,3,35,35,BC6007-S,50,-1,Electromagnetic Theory & Applications,4260-Mr. Farasatul Adnan,8:00,9:30,ST,EEE,35,105,2014,Summer,,2,
SETS,EEE308,EEE308,1,3,30,23,BC6009-S,50,-1,Systems and Control,4200-DR Shahriar Khan,11:20,12:50,MW,EEE,23,69,2014,Summer,,2,
SETS,EEE308L,EEE308L,1,1,30,25,EEELab2-S,35,-1,Lab Work Based on EEE308,4259-MR Md. Shoaib Shahriar 4200-ShahriarKhan,15:20,16:50,M,EEE,25,25,2014,Summer,,2,
SETS,EEE402,EEE402,1,3,35,21,BC6013-S,50,-1,Power Transmission and Distribution,4200-DR Shahriar Khan,9:40,11:10,MW,EEE,21,63,2014,Summer,,2,
SETS,EEE403,EEE403,1,3,35,14,BC5013-S,50,-1,Electrical Energy Systems,4200-DR Shahriar Khan,15:20,16:50,ST,EEE,14,42,2014,Summer,,2,
SETS,EEE404,"EEE404,ETE404",1,3,35,8,BC6013-S,50,-1,Optical Communication,4199-DR Feroz Ahmed,13:40,15:10,ST,EEE,8,24,2014,Summer,,2,
SETS,EEE413,EEE413,1,3,30,24,BC6013-S,50,-1,Solid State Electronics,4212-DR Abdur Razzak,9:40,11:10,ST,EEE,24,72,2014,Summer,,2,
SETS,EEE413L,EEE413L,1,1,25,23,EEELab-S,35,-1,Labwork for EEE413,4212-DR Abdur Razzak,15:20,16:50,W,EEE,23,23,2014,Summer,,2,
SETS,EEE418,"EEE418,CEN404",1,3,30,20,BC5012-S,50,-1,Embedded Systems,4190-DR Khosru Mohammad Salim,9:40,11:10,MW,EEE,20,60,2014,Summer,,2,
SETS,EEE450,"EEE450,ETE450",1,3,35,34,BC6009-S,50,-1,Very Large-Scale Integration Technology,4261-Ms. Nitu Syed,8:00,9:30,MW,EEE,34,102,2014,Summer,,2,
SETS,EEE490,EEE490,1,3,35,17,BC6007-S,50,-1,Special Topics in Electrical & Electronic Engineering,4259-MR Md. Shoaib Shahriar,9:40,11:10,ST,EEE,17,51,2014,Summer,,2,
SETS,EEE498,"EEE498,ETE498",1,3,35,7,ECRLab-S,35,-1,Senior Project,4212-DR Abdur Razzak,9:00,12:00,A,EEE,7,21,2014,Summer,,2,
SETS,EEE499,"EEE499,ETE499",1,6,35,9,ECRLab-S,35,-1,Internship Program,4190-DR Khosru Mohammad Salim,18:30,21:30,R,EEE,9,54,2014,Summer,,2,
SLASS,ELT201,ELT201,1,3,15,2,BC9015-S,25,-1,English Language,2132-MS Rezina Nazneen Rimi,8:00,9:30,ST,SLASS,2,6,2014,Summer,,2,
SLASS,ELT203,ELT203,1,3,15,10,BC9015-S,25,-1,The History of English,2132-MS Rezina Nazneen Rimi,8:00,9:30,MW,SLASS,10,30,2014,Summer,,2,
SLASS,ELT204,ELT204,1,3,15,3,BC8013-S,25,-1,Advanced English Grammar,2132-MS Rezina Nazneen Rimi,9:40,11:10,MW,SLASS,3,9,2014,Summer,,2,
SLASS,ELT301,"ELT301,ENG301",1,3,15,5,BC4013-S,25,-1,Introduction to Linguistics,2106-MR Towhid Bin Muzaffar,9:40,11:10,ST,SLASS,5,15,2014,Summer,,2,
SLASS,ELT302,ELT302,1,3,15,0,BC4013-S,25,B-0,Applied Linguistics for Teachers,2106-MR Towhid Bin Muzaffar,9:40,11:10,MW,SLASS,,0,2014,Summer,,2,
SLASS,ELT303,ELT303,1,3,15,3,BC8013-S,25,-1,Second Language Acquisition,2275-MS Shaila Shams,13:40,15:10,MW,SLASS,3,9,2014,Summer,,2,
SLASS,ELT304,"ENG303,ELT304",1,3,15,8,BC8014-S,25,-1,English Language Teaching: Approaches and Methods,2002-MS Mithila Mahfuz,15:20,16:50,MW,SLASS,8,24,2014,Summer,,2,
SLASS,ELT305,ELT305,1,3,15,1,BC8014-S,25,-1,Discourse in ELT,2002-MS Mithila Mahfuz,9:40,11:10,ST,SLASS,1,3,2014,Summer,,2,
SLASS,ELT312,ELT312,1,3,15,1,BC7015-S,50,-1,Syllabuses and Course Design,2234-MS Naureen Rahnuma,8:00,9:30,ST,SLASS,1,3,2014,Summer,,2,
SLASS,ELT314,ELT314,1,3,15,5,BC8013-S,25,-1,Materials Evaluation and Preparation,2104-MR Syed Mazharul Islam,9:40,11:10,ST,SLASS,5,15,2014,Summer,,2,
SLASS,ELT315,ELT315,1,3,15,1,BC8014-S,25,-1,Introduction to CALL (Computer Assisted Language Learning),2104-MR Syed Mazharul Islam,9:40,11:10,MW,SLASS,1,3,2014,Summer,,2,
SLASS,ELT401,ELT401,1,3,15,1,BC10017-S,25,-1,Research Methodology,2275-MS Shaila Shams,15:20,16:50,ST,SLASS,1,3,2014,Summer,,2,
SLASS,ELT402,ELT402,1,3,15,1,BC8014-S,25,-1,World Englishes,2002-MS Mithila Mahfuz,11:20,12:50,MW,SLASS,1,3,2014,Summer,,2,
SLASS,ELT403,ELT403,1,3,15,2,BC9016-S,25,-1,Teaching English for Specific Purposes,2234-MS Naureen Rahnuma,8:00,9:30,MW,SLASS,2,6,2014,Summer,,2,
SLASS,ELT411,ELT411,1,3,15,0,BCTBA3-S,50,B-0,Teaching and Learning Grammar,T001-00 TBA TBA,9:40,11:10,ST,SLASS,,0,2014,Summer,,2,
SLASS,ELT412,ELT412,1,3,15,2,BC8014-S,25,-1,Teaching Pronunciation,2104-MR Syed Mazharul Islam,13:40,15:10,ST,SLASS,2,6,2014,Summer,,2,
SLASS,ELT498,ELT498,1,3,15,2,BC8014-S,25,-1,Teaching Practice / Internship,2104-MR Syed Mazharul Islam,13:40,15:10,MW,SLASS,2,6,2014,Summer,,2,
SLASS,ENG101,ENG101,1,3,45,44,BC8015-S,25,-1,English Listening & Speaking Skills,2309-MS Fariah Hassan,13:40,15:10,MW,SLASS,44,132,2014,Summer,,2,
SLASS,ENG101,ENG101,2,3,45,40,BC7015-S,50,-1,English Listening & Speaking Skills,2002-MS Mithila Mahfuz,13:40,15:10,ST,SLASS,40,120,2014,Summer,,2,
SLASS,ENG101,ENG101,3,3,45,44,BC7015-S,50,-1,English Listening & Speaking Skills,2275-MS Shaila Shams,11:20,12:50,ST,SLASS,44,132,2014,Summer,,2,
SLASS,ENG101,ENG101,4,3,45,38,BC7016-S,50,-1,English Listening & Speaking Skills,2259-MR G. M. A Mainuddin Chowdhury,11:20,12:50,ST,SLASS,38,114,2014,Summer,,2,
SLASS,ENG101,ENG101,5,3,45,39,BC7015-S,50,-1,English Listening & Speaking Skills,2336-MS Camellia Ahmed,8:00,9:30,MW,SLASS,39,117,2014,Summer,,2,
SLASS,ENG101,ENG101,6,3,45,37,BC7026-S,50,-1,English Listening & Speaking Skills,2292-MS Tanzeel Chowdhury,15:20,16:50,MW,SLASS,37,111,2014,Summer,,2,
SLASS,ENG101,ENG101,7,3,45,36,BC5014-S,50,-1,English Listening & Speaking Skills,2331-MS Tazin Ahmed,11:20,12:50,ST,SLASS,36,108,2014,Summer,,2,
SLASS,ENG101,ENG101,8,3,45,28,BC7025-S,50,-1,English Listening & Speaking Skills,2331-MS Tazin Ahmed,8:00,9:30,ST,SLASS,28,84,2014,Summer,,2,
SLASS,ENG101,ENG101,9,3,45,0,BC7026-S,50,B-0,English Listening & Speaking Skills,T001-00 TBA TBA,8:00,9:30,ST,SLASS,,0,2014,Summer,,2,
SLASS,ENG101,ENG101,10,3,45,45,BC7025-S,50,-1,English Listening & Speaking Skills,2291-MS Roksana Akhter Rupee,11:20,12:50,ST,SLASS,45,135,2014,Summer,,2,
SLASS,ENG101,ENG101,11,3,45,43,BC7016-S,50,-1,English Listening & Speaking Skills,2292-MS Tanzeel Chowdhury,8:00,9:30,MW,SLASS,43,129,2014,Summer,,2,
SLASS,ENG101,ENG101,12,3,55,24,BC8011-S,50,-1,English Listening & Speaking Skills,2268-MR Md. Ziaul Karim,8:00,9:30,ST,SLASS,24,72,2014,Summer,,2,
SLASS,ENG101,ENG101,13,3,45,41,BC7025-S,50,-1,English Listening & Speaking Skills,2336-MS Camellia Ahmed,11:20,12:50,MW,SLASS,41,123,2014,Summer,,2,
SLASS,ENG101,ENG101,14,3,45,38,BC7015-S,50,-1,English Listening & Speaking Skills,2311-MR Debashish Biswas,13:40,15:10,MW,SLASS,38,114,2014,Summer,,2,
SLASS,ENG101,ENG101,15,3,45,43,BC5013-S,50,-1,English Listening & Speaking Skills,2330-MR Md. Nurul Anwar,11:20,12:50,ST,SLASS,43,129,2014,Summer,,2,
SLASS,ENG101,ENG101,16,3,47,43,BC7025-S,50,-1,English Listening & Speaking Skills,2332-MS Fatina Sarwar,9:40,11:10,ST,SLASS,43,129,2014,Summer,,2,
SLASS,ENG101,ENG101,17,3,45,43,BC7015-S,50,-1,English Listening & Speaking Skills,2309-MS Fariah Hassan,15:20,16:50,ST,SLASS,43,129,2014,Summer,,2,
SLASS,ENG101,ENG101,18,3,45,45,BC6007-S,50,-1,English Listening & Speaking Skills,2309-MS Fariah Hassan,15:20,16:50,MW,SLASS,45,135,2014,Summer,,2,
SLASS,ENG102,ENG102,1,3,45,45,BC7015-S,50,-1,English Reading Skills,2275-MS Shaila Shams,9:40,11:10,MW,SLASS,45,135,2014,Summer,,2,
SLASS,ENG102,ENG102,2,3,46,46,BC7026-S,50,-1,English Reading Skills,2132-MS Rezina Nazneen Rimi,11:20,12:50,ST,SLASS,46,138,2014,Summer,,2,
SLASS,ENG102,ENG102,3,3,46,46,BC2010-S,50,-1,English Reading Skills,2133-MS Saara Zabeen,11:20,12:50,ST,SLASS,46,138,2014,Summer,,2,
SLASS,ENG102,ENG102,4,3,45,42,BC7025-S,50,-1,English Reading Skills,2133-MS Saara Zabeen,13:40,15:10,ST,SLASS,42,126,2014,Summer,,2,
SLASS,ENG102,ENG102,5,3,45,44,BC7025-S,50,-1,English Reading Skills,2234-MS Naureen Rahnuma,17:00,18:30,ST,SLASS,44,132,2014,Summer,,2,
SLASS,ENG102,ENG102,6,3,46,45,BC7026-S,50,-1,English Reading Skills,2311-MR Debashish Biswas,11:20,12:50,MW,SLASS,45,135,2014,Summer,,2,
SLASS,ENG102,ENG102,7,3,45,26,BC7015-S,50,-1,English Reading Skills,2324-MR Kazi Ashraf Uddin,17:00,18:30,MW,SLASS,26,78,2014,Summer,,2,
SLASS,ENG102,ENG102,8,3,45,45,BC2012-S,50,-1,English Reading Skills,2323-MS Shahnaj Sultana Kaisar,11:20,12:50,ST,SLASS,45,135,2014,Summer,,2,
SLASS,ENG102,ENG102,9,3,45,45,BC8012-S,50,-1,English Reading Skills,2332-MS Fatina Sarwar,11:20,12:50,ST,SLASS,45,135,2014,Summer,,2,
SLASS,ENG102,ENG102,10,3,48,48,BC8012-S,50,-1,English Reading Skills,2323-MS Shahnaj Sultana Kaisar,11:20,12:50,MW,SLASS,48,144,2014,Summer,,2,
SLASS,ENG102,ENG102,11,3,45,37,BC7015-S,50,-1,English Reading Skills,2292-MS Tanzeel Chowdhury,11:20,12:50,MW,SLASS,37,111,2014,Summer,,2,
SLASS,ENG102,ENG102,12,3,45,39,BC7016-S,50,-1,English Reading Skills,2291-MS Roksana Akhter Rupee,15:20,16:50,ST,SLASS,39,117,2014,Summer,,2,
SLASS,ENG102,ENG102,13,3,45,17,BC7026-S,50,-1,English Reading Skills,2291-MS Roksana Akhter Rupee,17:00,18:30,ST,SLASS,17,51,2014,Summer,,2,
SLASS,ENG102,ENG102,14,3,45,45,BC7016-S,50,-1,English Reading Skills,2337-MS Shatabdi Dasgupta,13:40,15:10,MW,SLASS,45,135,2014,Summer,,2,
SLASS,ENG102,ENG102,15,3,45,19,BC7015-S,50,-1,English Reading Skills,2337-MS Shatabdi Dasgupta,15:20,16:50,MW,SLASS,19,57,2014,Summer,,2,
SLASS,ENG102,ENG102,16,3,45,10,BC7025-S,50,-1,English Reading Skills,2329-MS Raina Abu Zafar,8:00,9:30,MW,SLASS,10,30,2014,Summer,,2,
SLASS,ENG105,ENG105,1,3,45,41,BC7016-S,50,-1,Business English,2116-MR Haroonuzzaman,13:40,15:10,ST,SLASS,41,123,2014,Summer,,2,
SLASS,ENG105,ENG105,2,3,45,45,BC7016-S,50,-1,Business English,2260-MS Andaleeb N. Chowdhury,11:20,12:50,MW,SLASS,45,135,2014,Summer,,2,
SLASS,ENG105,ENG105,3,3,45,28,BC7016-S,50,-1,Business English,2276-MS Noora Shamsi Bahar,17:00,18:30,MW,SLASS,28,84,2014,Summer,,2,
SLASS,ENG105,ENG105,4,3,45,44,BC8011-S,50,-1,Business English,2259-MR G. M. A Mainuddin Chowdhury,15:20,16:50,ST,SLASS,44,132,2014,Summer,,2,
SLASS,ENG105,ENG105,5,3,45,44,BC7025-S,50,-1,Business English,2324-MR Kazi Ashraf Uddin,15:20,16:50,MW,SLASS,44,132,2014,Summer,,2,
SLASS,ENG105,ENG105,6,3,45,29,BC3012-S,50,-1,Business English,2259-MR G. M. A Mainuddin Chowdhury,8:00,9:30,ST,SLASS,29,87,2014,Summer,,2,
SLASS,ENG105,ENG105,7,3,48,48,BC7026-S,50,-1,Business English,2254-MR Abdus Selim,13:40,15:10,ST,SLASS,48,144,2014,Summer,,2,
SLASS,ENG105,ENG105,8,3,45,45,BC2023-S,50,-1,Business English,2254-MR Abdus Selim,11:20,12:50,ST,SLASS,45,135,2014,Summer,,2,
SLASS,ENG105,ENG105,9,3,45,17,BC7025-S,50,-1,Business English,2268-MR Md. Ziaul Karim,15:20,16:50,ST,SLASS,17,51,2014,Summer,,2,
SLASS,ENG105,ENG105,10,3,45,16,BC7015-S,50,-1,Business English,2268-MR Md. Ziaul Karim,17:00,18:30,ST,SLASS,16,48,2014,Summer,,2,
SLASS,ENG105,ENG105,11,3,45,36,BC7016-S,50,-1,Business English,2329-MS Raina Abu Zafar,9:40,11:10,MW,SLASS,36,108,2014,Summer,,2,
SLASS,ENG105,ENG105,12,3,45,40,BC8011-S,50,-1,Business English,2329-MS Raina Abu Zafar,11:20,12:50,MW,SLASS,40,120,2014,Summer,,2,
SLASS,ENG106,ENG106,1,3,45,9,BC8011-S,50,-1,Advanced Academic Skills,2276-MS Noora Shamsi Bahar,17:00,18:30,ST,SLASS,9,27,2014,Summer,,2,
