SCHOOL_TITLE,COFFER_COURSE_ID,COFFERED_WITH,SECTION,CREDIT_HOUR,CAPACITY,ENROLLED,FreeSpace,ROOM_ID,ROOM_CAPACITY,BLOCKED,COURSE_NAME,FACULTY_FULL_NAME,STRAT_TIME,END_TIME,ST_MW,Year,Semester
SLASS,CMN201,CMN201,3,3,30,21,4,BC8014-S,25,0,Introduction to Communication,2171-MS Fariya Hossain Khan,08:00:00,09:30:00,MW,2021,Summer
SLASS,CMN201,CMN201,4,3,30,24,1,BC4014-S,25,0,Introduction to Communication,2171-MS Fariya Hossain Khan,14:00:00,15:30:00,ST,2021,Summer
SLASS,CMN201,CMN201,5,3,30,30,20,BC7025-S,50,0,Introduction to Communication,2255-MS Momtaz Parvin Mumu,14:00:00,15:30:00,MW,2021,Summer
SLASS,CMN201,CMN201,6,3,30,27,-2,BC4012-S,25,0,Introduction to Communication,2255-MS Momtaz Parvin Mumu,09:30:00,11:00:00,MW,2021,Summer
SLASS,CMN201,CMN201,7,3,30,28,12,C6005-S,40,0,Introduction to Communication,2270-MS Raisa Rasheeka,11:00:00,12:30:00,MW,2021,Summer
SLASS,CMN201,CMN201,8,3,25,21,4,BC4011-S,25,0,Introduction to Communication,2281-MR Mahmud Hasan Kayesh,17:00:00,18:30:00,ST,2021,Summer
SLASS,CMN201,CMN201,9,3,30,29,-4,BC4013-S,25,0,Introduction to Communication,2382-MS Raiyana Rahman,11:00:00,12:30:00,ST,2021,Summer
SLASS,CMN201,CMN201,10,3,30,29,-4,BC4013-S,25,0,Introduction to Communication,2382-MS Raiyana Rahman,09:30:00,11:00:00,MW,2021,Summer
SLASS,CMN201,CMN201,11,3,25,17,33,BC7016-S,50,0,Introduction to Communication,2442-MS Mushfeqa Islam,17:00:00,18:30:00,MW,2021,Summer
SLASS,CMN201,CMN201,12,3,30,24,1,BC8014-S,25,0,Introduction to Communication,2497-MR Hamza Kamal Mostafa,12:30:00,14:00:00,MW,2021,Summer
SLASS,CMN201,CMN201,13,3,25,16,34,BC10015-S,50,0,Introduction to Communication,2278-MS Tazeen Ahmed,11:00:00,12:30:00,ST,2021,Summer
SLASS,CMN202,CMN202,1,3,20,20,20,C2007-S,40,0,Public Speaking,2171-MS Fariya Hossain Khan,09:30:00,11:00:00,ST,2021,Summer
SLASS,CMN202,CMN202,2,3,20,20,0,C3002-S,20,0,Public Speaking,2382-MS Raiyana Rahman,15:30:00,17:00:00,ST,2021,Summer
SLASS,CMN203,CMN203,1,3,35,35,-10,BC10017-S,25,0,Mass Communication: Structure and Process,2258-MS Tasneem Shahrukh,11:00:00,12:30:00,MW,2021,Summer
SLASS,CMN205,CMN205,1,3,15,11,9,C3007-S,20,0,Introduction to Interactive Media,2164-MR Mohammad Masud Chowdhury,09:30:00,11:00:00,MW,2021,Summer
SLASS,CMN207,CMN207,1,3,16,16,4,C2003-S,20,0,Introduction to Media Writing,2382-MS Raiyana Rahman,14:00:00,15:30:00,MW,2021,Summer
SLASS,CMN207,CMN207,2,3,15,10,20,C3003-S,30,0,Introduction to Media Writing,2442-MS Mushfeqa Islam,15:30:00,17:00:00,ST,2021,Summer
SLASS,CMN301,CMN301,1,3,20,10,15,BC4013-S,25,0,Development Communication,2215-DR S.M Rezwan-Ul-Alam,17:00:00,18:30:00,ST,2021,Summer
SLASS,CMN302,CMN302,1,3,25,20,30,BC9014-S,50,0,"Media, Culture and Society",2278-MS Tazeen Ahmed,17:00:00,18:30:00,MW,2021,Summer
SLASS,CMN304,CMN304,1,3,25,21,4,BC4012-S,25,0,Language of Film,2278-MS Tazeen Ahmed,15:30:00,17:00:00,ST,2021,Summer
SLASS,CMN306,CMN306,1,3,20,15,10,BC4013-S,25,0,Script Writing,2299-MS Naila Azad Nupur,15:30:00,17:00:00,MW,2021,Summer
SLASS,CMN308,CMN308,1,3,25,16,24,C6004-S,40,0,Newspaper Reporting and Editing,2350-MR Syeed Zayadul Ahsan,11:00:00,12:30:00,ST,2021,Summer
SLASS,CMN313,CMN313,1,3,15,14,6,C5003-S,20,0,Video Editing,2281-MR Mahmud Hasan Kayesh,11:00:00,12:30:00,MW,2021,Summer
SLASS,CMN314,CMN314,1,3,20,15,35,BC6023-S,50,0,Depth Reporting,2368-MR Al Kamal Md. Ziaul Haq,09:30:00,11:00:00,MW,2021,Summer
SLASS,CMN318,CMN318,1,3,15,11,9,C4002-S,20,0,TV Reporting,2255-MS Momtaz Parvin Mumu,14:00:00,15:30:00,ST,2021,Summer
SLASS,CMN323,CMN323,1,3,20,20,0,C2006-S,20,0,Copywriting,2442-MS Mushfeqa Islam,14:00:00,15:30:00,MW,2021,Summer
SLASS,CMN324,CMN324,1,3,20,20,5,BC4012-S,25,0,Art Direction,2308-MR Syed Ali Haider Rizvi,17:00:00,18:30:00,ST,2021,Summer
SLASS,CMN325,CMN325,1,3,20,14,11,BC4014-S,25,0,Organizational Communication,2171-MS Fariya Hossain Khan,12:30:00,14:00:00,MW,2021,Summer
SLASS,CMN403,CMN403,1,3,25,24,-4,C4006-S,20,0,Rural Development and Communication,2270-MS Raisa Rasheeka,11:00:00,12:30:00,ST,2021,Summer
SLASS,CMN407,CMN407,1,3,30,27,-2,BC9015-S,25,0,Methods in Media Research,2456-DR Shah Nister Kabir,15:30:00,17:00:00,ST,2021,Summer
SLASS,CMN412,CMN412,1,3,15,8,12,C3007-S,20,0,Narrative Video Production,2511-MR Rafee Muhammad Tamjid,14:00:00,15:30:00,ST,2021,Summer
SLASS,CMN414,CMN414,1,3,25,11,14,BC4014-S,25,0,Communication Policy and Planning,2164-MR Mohammad Masud Chowdhury,11:00:00,12:30:00,ST,2021,Summer
SLASS,CMN420,CMN420,1,3,20,8,17,BC4014-S,25,0,Development Reporting,2154-MR Philip Gain,12:30:00,14:00:00,ST,2021,Summer
SLASS,CMN421,CMN421,1,3,20,5,20,BC4013-S,25,0,Business Journalism,2340-MR Mahmood Menon Khan,12:30:00,14:00:00,MW,2021,Summer
SLASS,CMN422,CMN422,1,3,25,24,-4,C4003-S,20,0,Packaging and Print Promotions,2258-MS Tasneem Shahrukh,11:00:00,12:30:00,ST,2021,Summer
SLASS,CMN429,CMN429,1,3,20,18,22,C2007-S,40,0,New Media Communications,2164-MR Mohammad Masud Chowdhury,14:00:00,15:30:00,MW,2021,Summer
SLASS,CMN498,CMN498,1,6,25,10,40,BCTBA1-S,50,0,Internship,2171-MS Fariya Hossain Khan,15:30:00,17:00:00,A,2021,Summer
SLASS,CMN499,CMN499,1,6,25,1,49,BCTBA2-S,50,0,Senior Project,2270-MS Raisa Rasheeka,15:30:00,17:00:00,A,2021,Summer
SETS,CSC101,CSC101,1,3,30,-1,31,CSCLab2-S,30,B-0,Introduction to Computer Science,T001-00 TBA TBA,08:00:00,09:30:00,ST,2021,Summer
SETS,CSC101,CSC101,2,3,36,36,-1,CSCLab1-S,35,0,Introduction to Computer Science,4449-MR Sheikh Abujar,17:00:00,18:30:00,ST,2021,Summer
SETS,CSC101,CSC101,3,3,36,36,-1,CSCLab1-S,35,0,Introduction to Computer Science,4408-MR Asif Bin Khaled,12:30:00,14:00:00,ST,2021,Summer
SETS,CSC101,CSC101,4,3,36,36,-1,CSCLab1-S,35,0,Introduction to Computer Science,4408-MR Asif Bin Khaled,14:00:00,15:30:00,ST,2021,Summer
SETS,CSC101,CSC101,5,3,37,37,-2,CSCLab1-S,35,0,Introduction to Computer Science,4449-MR Sheikh Abujar,15:30:00,17:00:00,MW,2021,Summer
SETS,CSC101,CSC101,6,3,35,29,-4,CSCLab4-S,25,0,Introduction to Computer Science,4446-DR Yusuf Mahbubul Islam,09:30:00,11:00:00,MW,2021,Summer
SETS,CSC101,CSC101,7,3,36,36,-11,CSCLab4-S,25,0,Introduction to Computer Science,4416-MR Md. Fahad Monir,12:30:00,14:00:00,MW,2021,Summer
SETS,CSC101,CSC101,8,3,35,35,5,GPLab-S,40,0,Introduction to Computer Science,4416-MR Md. Fahad Monir,15:30:00,17:00:00,MW,2021,Summer
SETS,CSC101,CSC101,9,3,30,0,30,CSCLab2-S,30,B-0,Introduction to Computer Science,T001-00 TBA TBA,11:00:00,12:30:00,ST,2021,Summer
SETS,CSC101,CSC101,10,3,36,36,-11,CSCLab4-S,25,0,Introduction to Computer Science,4102-DR Mohammed Anwer,09:30:00,11:00:00,ST,2021,Summer
SETS,CSC101L,CSC101L,1,1,30,-1,31,CSCLab2-S,30,B-0,Lab for CSC101,T001-00 TBA TBA,09:30:00,11:00:00,S,2021,Summer
SETS,CSC101L,CSC101L,2,1,36,36,-1,CSCLab1-S,35,0,Lab for CSC101,4449-MR Sheikh Abujar,15:30:00,17:00:00,T,2021,Summer
SETS,CSC101L,CSC101L,3,1,36,36,-1,CSCLab1-S,35,0,Lab for CSC101,4408-MR Asif Bin Khaled,11:00:00,12:30:00,S,2021,Summer
SETS,CSC101L,CSC101L,4,1,36,36,-1,CSCLab1-S,35,0,Lab for CSC101,4408-MR Asif Bin Khaled,15:30:00,17:00:00,S,2021,Summer
SETS,CSC101L,CSC101L,5,1,37,37,-2,CSCLab1-S,35,0,Lab for CSC101,4449-MR Sheikh Abujar,17:00:00,18:30:00,M,2021,Summer
SETS,CSC101L,CSC101L,6,1,35,29,6,CSCLab2-S,35,0,Lab for CSC101,4446-DR Yusuf Mahbubul Islam,11:00:00,12:30:00,M,2021,Summer
SETS,CSC101L,CSC101L,7,1,36,36,-11,CSCLab4-S,25,0,Lab for CSC101,4416-MR Md. Fahad Monir,11:00:00,12:30:00,M,2021,Summer
SETS,CSC101L,CSC101L,8,1,36,35,5,GPLab-S,40,0,Lab for CSC101,4416-MR Md. Fahad Monir,14:00:00,15:30:00,M,2021,Summer
SETS,CSC101L,CSC101L,9,1,30,0,30,CSCLab2-S,30,B-0,Lab for CSC101,T001-00 TBA TBA,09:30:00,11:00:00,T,2021,Summer
SETS,CSC101L,CSC101L,10,1,36,36,-11,CSCLab4-S,25,0,Lab for CSC101,4102-DR Mohammed Anwer,11:00:00,12:30:00,S,2021,Summer
SETS,CSC121,CSC121,1,3,30,16,24,GPLab-S,40,0,Introduction to Computer Programming Language,4161-MR Subrata Kumar Dey,08:00:00,09:30:00,ST,2021,Summer
SETS,CSC121L,CSC121L,1,1,30,18,22,GPLab-S,40,0,Lab for CSC121,4161-MR Subrata Kumar Dey,09:30:00,11:00:00,S,2021,Summer
SETS,CSC201,"CSC201,CEN201,CSE201,MAT120",1,3,46,46,4,BC6009-S,50,0,Discrete Mathematics,4228-DR Habib Bin Muzaffar,08:00:00,09:30:00,ST,2021,Summer
SETS,CSC201,"CSC201,CEN201,CSE201,MAT120",2,3,46,46,4,BC7016-S,50,0,Discrete Mathematics,4228-DR Habib Bin Muzaffar,09:30:00,11:00:00,MW,2021,Summer
SETS,CSC201,"CSC201,CEN201,CSE201,MAT120",3,3,48,47,3,BC6009-S,50,0,Discrete Mathematics,4375-MR Mustafa Nizamul Aziz,08:00:00,09:30:00,MW,2021,Summer
SETS,CSC201,"CSC201,CEN201,CSE201,MAT120",4,3,46,46,4,BC7025-S,50,0,Discrete Mathematics,4475-DR Sejuti Rahman,09:30:00,11:00:00,MW,2021,Summer
SETS,CSC301,"CSC301,CSE437,CEN437,CSC501",1,3,46,46,4,BC6013-S,50,0,Finite Automata and Computability,4447-PROF A. R. Azimul Hoque,18:30:00,21:30:00,T,2021,Summer
SETS,CSC301,"CSC301,CSE437,CEN437,CSC501",2,3,46,41,9,BC6012-S,50,0,Finite Automata and Computability,4241-DR Md. Ashraful Amin,18:30:00,21:30:00,M,2021,Summer
SETS,CSC301,"CSC301,CSE437,CEN437,CSC501",3,3,46,41,9,BC6008-S,50,0,Finite Automata and Computability,4362-MR Bijoy Rahman Arif,17:00:00,18:30:00,MW,2021,Summer
SETS,CSE104,"CSE104,CEN104",1,3,50,50,0,BC6012-S,50,0,Electrical Circuit Analysis,4467-MS Nashid Sultana,08:00:00,09:30:00,ST,2021,Summer
SETS,CSE104,"CSE104,CEN104",2,3,50,50,-10,C3005-S,40,0,Electrical Circuit Analysis,4297-MR M. Ishtiaque Rahman,09:30:00,11:00:00,ST,2021,Summer
SETS,CSE104,"CSE104,CEN104",3,3,50,50,0,BC6012-S,50,0,Electrical Circuit Analysis,4285-DR Ferdows Zahid,14:00:00,15:30:00,ST,2021,Summer
SETS,CSE104,"CSE104,CEN104",4,3,50,50,0,BC6012-S,50,0,Electrical Circuit Analysis,4467-MS Nashid Sultana,08:00:00,09:30:00,MW,2021,Summer
SETS,CSE104L,"CSE104L,CEN104L",1,1,50,45,-9,CENLAB-S,36,0,Lab work based on CSE 104,4467-MS Nashid Sultana,09:30:00,11:00:00,S,2021,Summer
SETS,CSE104L,"CSE104L,CEN104L",2,1,50,45,-9,CENLAB-S,36,0,Lab work based on CSE 104,4297-MR M. Ishtiaque Rahman,08:00:00,09:30:00,S,2021,Summer
SETS,CSE104L,"CSE104L,CEN104L",3,1,50,50,-14,CENLAB-S,36,0,Lab work based on CSE 104,4467-MS Nashid Sultana,12:30:00,14:00:00,S,2021,Summer
SETS,CSE104L,"CSE104L,CEN104L",4,1,50,48,-12,CENLAB-S,36,0,Lab work based on CSE 104,4467-MS Nashid Sultana,09:30:00,11:00:00,M,2021,Summer
SETS,CSE203,"CSE203,CSC203,CEN203",1,3,37,33,2,CSCLab3-S,35,0,Data Structure,4397-MR Mohammad Motiur Rahman,08:00:00,09:30:00,ST,2021,Summer
SETS,CSE203,"CSE203,CSC203,CEN203",2,3,37,35,0,CSCLab3-S,35,0,Data Structure,4453-MS Moumita Asad,11:00:00,12:30:00,ST,2021,Summer
SETS,CSE203,"CSE203,CSC203,CEN203",3,3,37,37,-2,CSCLab3-S,35,0,Data Structure,4453-MS Moumita Asad,08:00:00,09:30:00,MW,2021,Summer
SETS,CSE203,"CSE203,CSC203,CEN203",4,3,37,29,6,CSCLab3-S,35,0,Data Structure,4397-MR Mohammad Motiur Rahman,11:00:00,12:30:00,MW,2021,Summer
SETS,CSE203,"CSE203,CSC203,CEN203",5,3,37,37,3,GPLab-S,40,0,Data Structure,4449-MR Sheikh Abujar,11:00:00,12:30:00,MW,2021,Summer
SETS,CSE203,"CSE203,CSC203,CEN203",6,3,37,37,-2,CSCLab3-S,35,0,Data Structure,4453-MS Moumita Asad,14:00:00,15:30:00,ST,2021,Summer
SETS,CSE203L,"CSE203L,CSC203L,CEN203L",1,1,37,33,2,CSCLab3-S,35,0,Data Structure Lab,4397-MR Mohammad Motiur Rahman,09:30:00,11:00:00,S,2021,Summer
SETS,CSE203L,"CSE203L,CSC203L,CEN203L",2,1,37,35,0,CSCLab3-S,35,0,Data Structure Lab,4453-MS Moumita Asad,09:30:00,11:00:00,T,2021,Summer
SETS,CSE203L,"CSE203L,CSC203L,CEN203L",3,1,37,37,-2,CSCLab3-S,35,0,Data Structure Lab,4453-MS Moumita Asad,09:30:00,11:00:00,M,2021,Summer
SETS,CSE203L,"CSE203L,CSC203L,CEN203L",4,1,37,29,6,CSCLab3-S,35,0,Data Structure Lab,4397-MR Mohammad Motiur Rahman,09:30:00,11:00:00,W,2021,Summer
SETS,CSE203L,"CSE203L,CSC203L,CEN203L",5,1,37,37,3,GPLab-S,40,0,Data Structure Lab,4449-MR Sheikh Abujar,09:30:00,11:00:00,W,2021,Summer
SETS,CSE203L,"CSE203L,CSC203L,CEN203L",6,1,37,37,-2,CSCLab3-S,35,0,Data Structure Lab,4453-MS Moumita Asad,15:30:00,17:00:00,S,2021,Summer
SETS,CSE204,"CSE204,CEN204,CSC204",1,3,40,34,16,BC6013-S,50,0,Digital Logic Design,4433-MR Hamidur Rahman,11:00:00,12:30:00,ST,2021,Summer
SETS,CSE204,"CSE204,CEN204,CSC204",2,3,40,36,14,BC7025-S,50,0,Digital Logic Design,4251-MR Md. Raihan Bin Rafique,12:30:00,14:00:00,ST,2021,Summer
SETS,CSE204,"CSE204,CEN204,CSC204",3,3,35,0,40,C5005-S,40,B-0,Digital Logic Design,T001-00 TBA TBA,11:00:00,12:30:00,MW,2021,Summer
SETS,CSE204,"CSE204,CEN204,CSC204",4,3,40,36,4,C4004-S,40,0,Digital Logic Design,4433-MR Hamidur Rahman,12:30:00,14:00:00,MW,2021,Summer
SETS,CSE204L,"CSE204L,CEN204L,CSC204L",1,1,40,34,2,CENLAB-S,36,0,Labwork based on CSE 204,4251-MR Md. Raihan Bin Rafique,09:30:00,11:00:00,T,2021,Summer
SETS,CSE204L,"CSE204L,CEN204L,CSC204L",2,1,40,36,0,CENLAB-S,36,0,Labwork based on CSE 204,4251-MR Md. Raihan Bin Rafique,14:00:00,15:30:00,T,2021,Summer
SETS,CSE204L,"CSE204L,CEN204L,CSC204L",3,1,30,0,45,CENLAB-S,45,B-0,Labwork based on CSE 204,T001-00 TBA TBA,09:30:00,11:00:00,W,2021,Summer
SETS,CSE204L,"CSE204L,CEN204L,CSC204L",4,1,40,36,0,CENLAB-S,36,0,Labwork based on CSE 204,4251-MR Md. Raihan Bin Rafique,14:00:00,15:30:00,W,2021,Summer
SETS,CSE210,"CSE210,CEN210",1,3,35,0,40,C2005-S,40,0,Electronics I,4273-MR Sarwar Shahidi,11:00:00,12:30:00,ST,2021,Summer
SETS,CSE210,"CSE210,CEN210",2,3,40,36,14,BC7026-S,50,0,Electronics I,4406-MR Mohammad Rejwan Uddin,12:30:00,14:00:00,ST,2021,Summer
SETS,CSE210,"CSE210,CEN210",3,3,40,38,2,C4005-S,40,0,Electronics I,4374-MR Wahidul Hasan,12:30:00,14:00:00,MW,2021,Summer
SETS,CSE210L,"CSE210L,CEN210L",1,1,30,0,45,CENLAB-S,45,0,Labwork based on CSE 210,4273-MR Sarwar Shahidi,12:30:00,14:00:00,T,2021,Summer
SETS,CSE210L,"CSE210L,CEN210L",2,1,45,43,-7,CENLAB-S,36,0,Labwork based on CSE 210,4406-MR Mohammad Rejwan Uddin,14:00:00,15:30:00,S,2021,Summer
SETS,CSE210L,"CSE210L,CEN210L",3,1,40,35,1,CENLAB-S,36,0,Labwork based on CSE 210,4374-MR Wahidul Hasan,11:00:00,12:30:00,M,2021,Summer
SETS,CSE211,"CSE211,CSC306,CEN306,MAT306",1,3,30,0,30,CSCLab2-S,30,B-0,Algorithms,T001-00 TBA TBA,12:30:00,14:00:00,ST,2021,Summer
SETS,CSE211,"CSE211,CSC306,CEN306,MAT306",2,3,43,40,-5,CSCLab3-S,35,0,Algorithms,4448-DR Farzana Rahman,12:30:00,14:00:00,ST,2021,Summer
SETS,CSE211,"CSE211,CSC306,CEN306,MAT306",3,3,35,35,0,CSCLab2-S,35,0,Algorithms,4408-MR Asif Bin Khaled,12:30:00,14:00:00,MW,2021,Summer
SETS,CSE211,"CSE211,CSC306,CEN306,MAT306",4,3,35,31,4,CSCLab2-S,35,0,Algorithms,4408-MR Asif Bin Khaled,14:00:00,15:30:00,MW,2021,Summer
SETS,CSE211,"CSE211,CSC306,CEN306,MAT306",5,3,30,15,25,GPLab-S,40,0,Algorithms,4448-DR Farzana Rahman,12:30:00,14:00:00,MW,2021,Summer
SETS,CSE211L,"CSE211L,MAT306L,CSC306L,CEN306L",1,1,30,0,30,CSCLab2-S,30,B-0,Labwork based on CSE 211,T001-00 TBA TBA,14:00:00,15:30:00,T,2021,Summer
SETS,CSE211L,"CSE211L,MAT306L,CSC306L,CEN306L",2,1,43,40,-15,CSCLab4-S,25,0,Labwork based on CSE 211,4448-DR Farzana Rahman,14:00:00,15:30:00,T,2021,Summer
SETS,CSE211L,"CSE211L,MAT306L,CSC306L,CEN306L",3,1,35,35,0,CSCLab2-S,35,0,Labwork based on CSE 211,4408-MR Asif Bin Khaled,11:00:00,12:30:00,W,2021,Summer
SETS,CSE211L,"CSE211L,MAT306L,CSC306L,CEN306L",4,1,35,31,4,CSCLab2-S,35,0,Labwork based on CSE 211,4408-MR Asif Bin Khaled,15:30:00,17:00:00,W,2021,Summer
SETS,CSE211L,"CSE211L,MAT306L,CSC306L,CEN306L",5,1,30,15,25,GPLab-S,40,0,Labwork based on CSE 211,4448-DR Farzana Rahman,14:00:00,15:30:00,W,2021,Summer
SETS,CSE213,"CSE213,CSC305,CEN305",1,3,30,0,30,CSCLab2-S,30,B-0,Object Oriented Programming,T001-00 TBA TBA,15:30:00,17:00:00,ST,2021,Summer
SETS,CSE213,"CSE213,CSC305,CEN305",2,3,38,38,2,GPLab-S,40,0,Object Oriented Programming,4161-MR Subrata Kumar Dey,14:00:00,15:30:00,ST,2021,Summer
SETS,CSE213,"CSE213,CSC305,CEN305",3,3,38,37,-2,CSCLab3-S,35,0,Object Oriented Programming,4161-MR Subrata Kumar Dey,12:30:00,14:00:00,MW,2021,Summer
SETS,CSE213,"CSE213,CSC305,CEN305",4,3,38,37,-2,CSCLab3-S,35,0,Object Oriented Programming,4161-MR Subrata Kumar Dey,15:30:00,17:00:00,MW,2021,Summer
SETS,CSE213L,"CSE213L,CSC305L,CEN305L",1,1,30,0,30,CSCLab2-S,30,0,Labwork based on CSE 213,T001-00 TBA TBA,17:00:00,18:30:00,S,2021,Summer
SETS,CSE213L,"CSE213L,CSC305L,CEN305L",2,1,38,38,2,GPLab-S,40,0,Labwork based on CSE 213,4161-MR Subrata Kumar Dey,12:30:00,14:00:00,S,2021,Summer
SETS,CSE213L,"CSE213L,CSC305L,CEN305L",3,1,38,37,-2,CSCLab3-S,35,0,Labwork based on CSE 213,4161-MR Subrata Kumar Dey,14:00:00,15:30:00,M,2021,Summer
SETS,CSE213L,"CSE213L,CSC305L,CEN305L",4,1,38,37,-2,CSCLab3-S,35,0,Labwork based on CSE 213,4161-MR Subrata Kumar Dey,14:00:00,15:30:00,W,2021,Summer
SETS,CSE214,"CSE214,CEN311,CSC311",1,3,40,38,-13,BC4011-S,25,0,Computer Organization & Architecture,4137-MR Mohammad Noor Nabi,11:00:00,12:30:00,ST,2021,Summer
SETS,CSE214,"CSE214,CEN311,CSC311",2,3,40,36,4,C4004-S,40,0,Computer Organization & Architecture,4137-MR Mohammad Noor Nabi,12:30:00,14:00:00,ST,2021,Summer
SETS,CSE214,"CSE214,CEN311,CSC311",3,3,30,0,50,BC6013-S,50,B-0,Computer Organization & Architecture,T001-00 TBA TBA,14:00:00,15:30:00,MW,2021,Summer
SETS,CSE216,"CSE216,CSC212,CEN212",1,3,50,40,10,BC6009-S,50,0,Microprocessor Interfacing & Assembly Language,4242-MR Prof. Farruk Ahmed,09:30:00,11:00:00,ST,2021,Summer
SETS,CSE216,"CSE216,CSC212,CEN212",2,3,50,28,22,BC6008-S,50,0,Microprocessor Interfacing & Assembly Language,4242-MR Prof. Farruk Ahmed,12:30:00,14:00:00,ST,2021,Summer
SETS,CSE216,"CSE216,CSC212,CEN212",3,3,30,-2,52,BC7015-S,50,0,Microprocessor Interfacing & Assembly Language,4273-MR Sarwar Shahidi,14:00:00,15:30:00,MW,2021,Summer
SETS,CSE216L,"CSE216L,CSC212L,CEN212L",1,1,35,34,2,CENLAB-S,36,0,Labwork based on CSE 216,4427-MR Rubayed Mehedi,11:00:00,12:30:00,S,2021,Summer
SETS,CSE216L,"CSE216L,CSC212L,CEN212L",2,1,35,22,14,CENLAB-S,36,0,Labwork based on CSE 216,4427-MR Rubayed Mehedi,15:30:00,17:00:00,S,2021,Summer
SETS,CSE216L,"CSE216L,CSC212L,CEN212L",3,1,30,10,26,CENLAB-S,36,0,Labwork based on CSE 216,4273-MR Sarwar Shahidi,12:30:00,14:00:00,M,2021,Summer
SETS,CSE303,"CSC401,CEN401,CSE303",1,3,40,35,0,CSCLab1-S,35,0,Database Management,4348-MR Md. Abu Sayed,09:30:00,11:00:00,ST,2021,Summer
SETS,CSE303,"CSC401,CEN401,CSE303",2,3,40,40,-5,CSCLab1-S,35,0,Database Management,4434-MS Sadita Ahmed,11:00:00,12:30:00,MW,2021,Summer
SETS,CSE303,"CSC401,CEN401,CSE303",3,3,40,35,0,CSCLab1-S,35,0,Database Management,4348-MR Md. Abu Sayed,14:00:00,15:30:00,MW,2021,Summer
SETS,CSE303L,"CSE303L,CSC401L,CEN401L",1,1,40,35,0,CSCLab1-S,35,0,Labwork based on CSE303,4348-MR Md. Abu Sayed,08:00:00,09:30:00,S,2021,Summer
SETS,CSE303L,"CSE303L,CSC401L,CEN401L",2,1,40,40,-5,CSCLab1-S,35,0,Labwork based on CSE303,4434-MS Sadita Ahmed,12:30:00,14:00:00,M,2021,Summer
SETS,CSE303L,"CSE303L,CSC401L,CEN401L",3,1,40,35,0,CSCLab1-S,35,0,Labwork based on CSE303,4348-MR Md. Abu Sayed,12:30:00,14:00:00,W,2021,Summer
SETS,CSE307,"CSE307,CSC405,CEN405",1,3,40,35,-10,BC4012-S,25,0,System Analysis and Design,4473-MS Farzana Sadia,11:00:00,12:30:00,ST,2021,Summer
SETS,CSE307,"CSE307,CSC405,CEN405",2,3,40,29,21,BC6009-S,50,0,System Analysis and Design,4434-MS Sadita Ahmed,17:00:00,18:30:00,MW,2021,Summer
SETS,CSE307,"CSE307,CSC405,CEN405",3,3,40,27,13,C4005-S,40,0,System Analysis and Design,4280-MS Nujhat Nahar,08:00:00,09:30:00,ST,2021,Summer
SETS,CSE309,"CSE309,CSC455,CEN455",1,3,40,38,-3,CSCLab3-S,35,0,Web Application & Internet,4251-MR Md. Raihan Bin Rafique,17:00:00,18:30:00,ST,2021,Summer
SETS,CSE309,"CSE309,CSC455,CEN455",2,3,40,38,-3,CSCLab1-S,35,0,Web Application & Internet,4251-MR Md. Raihan Bin Rafique,08:00:00,09:30:00,MW,2021,Summer
SETS,CSE310,"CSE310,CEN310",1,3,35,35,15,BC6012-S,50,0,Electronics II,4285-DR Ferdows Zahid,15:30:00,17:00:00,ST,2021,Summer
SETS,CSE310,"CSE310,CEN310",2,3,35,26,24,BC5014-S,50,0,Electronics II,4285-DR Ferdows Zahid,17:00:00,18:30:00,ST,2021,Summer
SETS,CSE310L,"CSE310L,CEN310L",1,1,35,32,4,CENLAB-S,36,0,Labwork based on CSE 310,4472-MR Azfar Hossain,17:00:00,18:30:00,T,2021,Summer
SETS,CSE310L,"CSE310L,CEN310L",2,1,35,32,4,CENLAB-S,36,0,Labwork based on CSE 310,4472-MR Azfar Hossain,15:30:00,17:00:00,M,2021,Summer
SETS,CSE313,"CSE313,CSC411",1,3,53,53,-3,BC6013-S,50,0,Compiler Construction,4362-MR Bijoy Rahman Arif,14:00:00,15:30:00,ST,2021,Summer
SETS,CSE313,"CSE313,CSC411",2,3,53,53,-3,BC6009-S,50,0,Compiler Construction,4362-MR Bijoy Rahman Arif,15:30:00,17:00:00,ST,2021,Summer
SETS,CSE315,"CSE315,CSC413,CEN413",1,3,50,50,0,BC6007-S,50,0,Design of Operating System,4137-MR Mohammad Noor Nabi,17:00:00,18:30:00,ST,2021,Summer
SETS,CSE315,"CSE315,CSC413,CEN413",2,3,50,46,4,BC6008-S,50,0,Design of Operating System,4137-MR Mohammad Noor Nabi,15:30:00,17:00:00,MW,2021,Summer
SETS,CSE316,"CEN430,CSE316,CSC430",1,3,30,0,20,C3007-S,20,B-0,Data Communication & Computer Networks,T001-00 TBA TBA,09:30:00,11:00:00,ST,2021,Summer
SETS,CSE316,"CEN430,CSE316,CSC430",2,3,45,34,6,C4005-S,40,0,Data Communication & Computer Networks,4383-DR Faisal Uddin,12:30:00,14:00:00,ST,2021,Summer
SETS,CSE316,"CEN430,CSE316,CSC430",3,3,46,46,4,BC6013-S,50,0,Data Communication & Computer Networks,4474-DR Mst. Najnin Sultana,08:00:00,09:30:00,MW,2021,Summer
SETS,CSE316,"CEN430,CSE316,CSC430",4,3,46,46,4,BC5002-S,50,0,Data Communication & Computer Networks,4474-DR Mst. Najnin Sultana,11:00:00,12:30:00,MW,2021,Summer
